KeyCode,JPName,5桁銘柄コード,4桁銘柄Code
7850,総合商研株式会社,78500,7850
7851,カワセコンピュータサプライ株式会社,78510,7851
7853,株式会社フード・プラネット,78530,7853
7855,カーディナル株式会社,78550,7855
7856,萩原工業株式会社,78560,7856
7857,セキ株式会社,78570,7857
7859,株式会社アルメディオ,78590,7859
7860,エイベックス・グループ・ホールディングス株式会社,78600,7860
7862,トッパン・フォームズ株式会社,78620,7862
7863,株式会社平賀,78630,7863
7864,株式会社フジシールインターナショナル,78640,7864
7865,ピープル株式会社,78650,7865
7867,株式会社タカラトミー,78670,7867
7868,株式会社廣済堂,78680,7868
7869,日本フォームサービス株式会社,78690,7869
7870,福島印刷株式会社,78700,7870
7871,フクビ化学工業株式会社,78710,7871
7872,Ａｓ－ｍｅエステール株式会社,78720,7872
7873,株式会社アーク,78730,7873
7874,レック株式会社,78740,7874
7875,竹田印刷株式会社,78750,7875
7877,永大化工株式会社,78770,7877
7878,株式会社光彩工芸,78780,7878
7879,株式会社ノダ,78790,7879
7883,サンメッセ株式会社,78830,7883
7885,タカノ株式会社,78850,7885
7886,ヤマト・インダストリー株式会社,78860,7886
7887,南海プライウッド株式会社,78870,7887
7888,三光合成株式会社,78880,7888
7889,株式会社　桑山,78890,7889
7891,日本ユピカ株式会社,78910,7891
7893,株式会社プロネクサス,78930,7893
7894,丸東産業株式会社,78940,7894
7895,中央化学株式会社,78950,7895
7896,セブン工業株式会社,78960,7896
7897,ホクシン株式会社,78970,7897
7898,株式会社ウッドワン,78980,7898
7899,ＭＩＣＳ化学株式会社,78990,7899
7901,株式会社マツモト,79010,7901
7902,株式会社ソノコム,79020,7902
7903,名古屋木材株式会社,79030,7903
7905,大建工業株式会社,79050,7905
7906,ヨネックス株式会社,79060,7906
7907,大日本木材防腐株式会社,79070,7907
7908,株式会社きもと,79080,7908
7911,凸版印刷株式会社,79110,7911
7912,大日本印刷株式会社,79120,7912
7913,図書印刷株式会社,79130,7913
7914,共同印刷株式会社,79140,7914
7915,日本写真印刷株式会社,79150,7915
7916,光村印刷株式会社,79160,7916
7917,藤森工業株式会社,79170,7917
7918,株式会社ヴィア・ホールディングス,79180,7918
7919,野崎印刷紙業株式会社,79190,7919
7920,三浦印刷株式会社,79200,7920
7921,宝印刷株式会社,79210,7921
7922,三光産業株式会社,79220,7922
7923,トーイン株式会社,79230,7923
7925,前澤化成工業株式会社,79250,7925
7927,ムトー精工株式会社,79270,7927
7928,旭化学工業株式会社,79280,7928
7931,未来工業株式会社,79310,7931
7932,株式会社ニッピ,79320,7932
7936,株式会社アシックス,79360,7936
7937,株式会社　ツツミ,79370,7937
7938,株式会社リーガルコーポレーション,79380,7938
7939,株式会社研創,79390,7939
7942,株式会社ジェイエスピー,79420,7942
7943,ニチハ株式会社,79430,7943
7945,コマニー株式会社,79450,7945
7946,株式会社光陽社,79460,7946
7947,株式会社エフピコ,79470,7947
7949,小松ウオール工業株式会社,79490,7949
7950,日本デコラックス株式会社,79500,7950
7951,ヤマハ株式会社,79510,7951
7952,株式会社河合楽器製作所,79520,7952
7953,菊水化学工業株式会社,79530,7953
7955,クリナップ株式会社,79550,7955
7956,ピジョン株式会社,79560,7956
7957,フジコピアン株式会社,79570,7957
7958,天馬株式会社,79580,7958
7959,株式会社オリバー,79590,7959
7961,兼松サステック株式会社（旧会社名　兼松日産農林株式会社）,79610,7961
7962,株式会社キングジム,79620,7962
7963,興研株式会社,79630,7963
7965,象印マホービン株式会社,79650,7965
7966,リンテック株式会社,79660,7966
7968,株式会社ＴＡＳＡＫＩ,79680,7968
7970,信越ポリマー株式会社,79700,7970
7971,東リ株式会社,79710,7971
7972,株式会社イトーキ,79720,7972
7974,任天堂株式会社,79740,7974
7975,株式会社リヒトラブ,79750,7975
7976,三菱鉛筆株式会社,79760,7976
7979,株式会社松風,79790,7979
7980,株式会社　重松製作所,79800,7980
7981,タカラスタンダード株式会社,79810,7981
7983,株式会社ミロク,79830,7983
7984,コクヨ株式会社,79840,7984
7985,ネポン株式会社,79850,7985
7986,日本アイ・エス・ケイ株式会社,79860,7986
7987,ナカバヤシ株式会社,79870,7987
7988,株式会社ニフコ,79880,7988
7989,立川ブラインド工業株式会社,79890,7989
7990,グローブライド株式会社,79900,7990
7991,マミヤ・オーピー株式会社,79910,7991
7992,セーラー万年筆株式会社,79920,7992
7994,株式会社　岡村製作所,79940,7994
7995,日本バルカー工業株式会社,79950,7995
7997,株式会社くろがね工作所,79970,7997
7999,ＭＵＴＯＨホールディングス株式会社,79990,7999
8001,伊藤忠商事株式会社,80010,8001
8002,丸紅株式会社,80020,8002
8005,株式会社スクロール,80050,8005
8006,ユアサ・フナショク株式会社,80060,8006
8007,高島株式会社,80070,8007
8008,株式会社ヨンドシーホールディングス,80080,8008
8011,株式会社三陽商会,80110,8011
8012,長瀬産業株式会社,80120,8012
8013,株式会社ナイガイ,80130,8013
8014,蝶理株式会社,80140,8014
8015,豊田通商株式会社,80150,8015
8016,株式会社オンワードホールディングス,80160,8016
8018,三共生興株式会社,80180,8018
8020,兼松株式会社,80200,8020
8022,美津濃株式会社,80220,8022
8023,大興電子通信株式会社,80230,8023
8025,株式会社ツカモトコーポレーション,80250,8025
8028,ユニー・ファミリーマートホールディングス株式会社,80280,8028
8029,株式会社ルック,80290,8029
8030,中央魚類株式会社,80300,8030
8031,三井物産株式会社,80310,8031
8032,日本紙パルプ商事株式会社,80320,8032
8035,東京エレクトロン株式会社,80350,8035
8036,株式会社日立ハイテクノロジーズ,80360,8036
8037,カメイ株式会社,80370,8037
8038,東都水産株式会社,80380,8038
8039,築地魚市場株式会社,80390,8039
8040,株式会社東京ソワール,80400,8040
8041,ＯＵＧホールディングス株式会社,80410,8041
8043,スターゼン株式会社,80430,8043
8044,大都魚類株式会社,80440,8044
8045,横浜丸魚株式会社,80450,8045
8046,丸藤シートパイル株式会社,80460,8046
8050,セイコーホールディングス株式会社,80500,8050
8051,株式会社山善,80510,8051
8052,椿本興業株式会社,80520,8052
8053,住友商事株式会社,80530,8053
8056,日本ユニシス株式会社,80560,8056
8057,株式会社内田洋行,80570,8057
8058,三菱商事株式会社,80580,8058
8059,第一実業株式会社,80590,8059
8060,キヤノンマーケティングジャパン株式会社,80600,8060
8061,西華産業株式会社,80610,8061
8065,佐藤商事株式会社,80650,8065
8066,三谷商事株式会社,80660,8066
8068,菱洋エレクトロ株式会社,80680,8068
8070,東京産業株式会社,80700,8070
8071,東海エレクトロニクス株式会社,80710,8071
8072,日本出版貿易株式会社,80720,8072
8074,ユアサ商事株式会社,80740,8074
8075,神鋼商事株式会社,80750,8075
8076,株式会社カノークス,80760,8076
8077,小林産業株式会社,80770,8077
8078,阪和興業株式会社,80780,8078
8079,正栄食品工業株式会社,80790,8079
8081,株式会社カナデン,80810,8081
8084,菱電商事株式会社,80840,8084
8085,ナラサキ産業株式会社,80850,8085
8086,ニプロ株式会社,80860,8086
8087,フルサト工業株式会社,80870,8087
8088,岩谷産業株式会社,80880,8088
8089,すてきナイスグループ株式会社,80890,8089
8090,昭光通商株式会社,80900,8090
8091,ニチモウ株式会社,80910,8091
8093,極東貿易株式会社,80930,8093
8095,イワキ株式会社,80950,8095
8096,兼松エレクトロニクス株式会社,80960,8096
8097,三愛石油株式会社,80970,8097
8098,稲畑産業株式会社,80980,8098
8101,株式会社ＧＳＩクレオス,81010,8101
8103,明和産業株式会社,81030,8103
8104,株式会社クワザワ,81040,8104
8105,堀田丸正株式会社,81050,8105
8107,株式会社キムラタン,81070,8107
8108,ヤマエ久野株式会社,81080,8108
8111,株式会社ゴールドウイン,81110,8111
8113,ユニ・チャーム株式会社,81130,8113
8114,株式会社デサント,81140,8114
8115,ムーンバット株式会社,81150,8115
8117,中央自動車工業株式会社,81170,8117
8118,株式会社　キング,81180,8118
8119,株式会社三栄コーポレーション,81190,8119
8123,川辺株式会社,81230,8123
8125,株式会社ワキタ,81250,8125
8127,ヤマトインターナショナル株式会社,81270,8127
8129,東邦ホールディングス株式会社,81290,8129
8130,株式会社サンゲツ,81300,8130
8131,株式会社ミツウロコグループホールディングス,81310,8131
8132,シナネンホールディングス株式会社,81320,8132
8133,伊藤忠エネクス株式会社,81330,8133
8135,ゼット株式会社,81350,8135
8136,株式会社サンリオ,81360,8136
8137,サンワテクノス株式会社,81370,8137
8138,三京化成株式会社,81380,8138
8139,株式会社ナガホリ,81390,8139
8140,株式会社リョーサン,81400,8140
8141,新光商事株式会社,81410,8141
8142,株式会社トーホー,81420,8142
8143,株式会社ラピーヌ,81430,8143
8144,株式会社電響社,81440,8144
8145,中部水産株式会社,81450,8145
8147,株式会社トミタ,81470,8147
8148,上原成商事株式会社,81480,8148
8150,三信電気株式会社,81500,8150
8151,株式会社東陽テクニカ,81510,8151
8152,ソマール株式会社,81520,8152
8153,株式会社モスフードサービス,81530,8153
8154,加賀電子株式会社,81540,8154
8155,三益半導体工業株式会社,81550,8155
8157,都築電気株式会社,81570,8157
8158,ソーダニッカ株式会社,81580,8158
8159,株式会社立花エレテック,81590,8159
8160,株式会社　木曽路,81600,8160
8163,サトレストランシステムズ株式会社,81630,8163
8165,株式会社千趣会,81650,8165
8166,株式会社タカキュー,81660,8166
8167,株式会社リテールパートナーズ,81670,8167
8168,株式会社ケーヨー,81680,8168
8170,株式会社アデランス,81700,8170
8171,マックスバリュ中部株式会社,81710,8171
8173,上新電機株式会社,81730,8173
8174,日本瓦斯株式会社,81740,8174
8175,株式会社ベスト電器,81750,8175
8179,ロイヤルホールディングス株式会社,81790,8179
8181,株式会社東天紅,81810,8181
8182,株式会社いなげや,81820,8182
8184,株式会社島忠,81840,8184
8185,株式会社チヨダ,81850,8185
8186,株式会社大塚家具,81860,8186
8190,株式会社ヤマナカ,81900,8190
8191,株式会社光製作所,81910,8191
8194,株式会社ライフコーポレーション,81940,8194
8198,マックスバリュ東海株式会社,81980,8198
8200,株式会社リンガーハット,82000,8200
8201,株式会社さが美,82010,8201
8202,ラオックス株式会社,82020,8202
8203,株式会社ミスターマックス,82030,8203
8205,シャクリー・グローバル・グループ株式会社,82050,8205
8207,テンアライド株式会社,82070,8207
8208,株式会社エンチョー,82080,8208
8209,株式会社フレンドリー,82090,8209
8214,株式会社ＡＯＫＩホールディングス,82140,8214
8215,株式会社銀座山形屋,82150,8215
8217,株式会社オークワ,82170,8217
8218,株式会社コメリ,82180,8218
8219,青山商事株式会社,82190,8219
8225,株式会社タカチホ,82250,8225
8226,株式会社　理経,82260,8226
8227,株式会社しまむら,82270,8227
8228,株式会社マルイチ産商,82280,8228
8230,株式会社はせがわ,82300,8230
8233,株式会社髙島屋,82330,8233
8237,株式会社松屋,82370,8237
8242,エイチ・ツー・オー　リテイリング株式会社,82420,8242
8244,株式会社近鉄百貨店,82440,8244
8245,株式会社丸栄,82450,8245
8247,株式会社大和,82470,8247
8249,株式会社テクノアソシエ,82490,8249
8251,株式会社パルコ,82510,8251
8252,株式会社　丸井グループ,82520,8252
8253,株式会社クレディセゾン,82530,8253
8254,株式会社さいか屋,82540,8254
8255,アクシアル　リテイリング株式会社,82550,8255
8256,株式会社プロルート丸光,82560,8256
8257,株式会社　山陽百貨店,82570,8257
8260,株式会社井筒屋,82600,8260
8267,イオン株式会社,82670,8267
8273,株式会社イズミ,82730,8273
8274,株式会社東武ストア,82740,8274
8275,株式会社フォーバル,82750,8275
8276,株式会社平和堂,82760,8276
8278,株式会社フジ,82780,8278
8279,株式会社ヤオコー,82790,8279
8281,ゼビオホールディングス株式会社,82810,8281
8282,株式会社ケーズホールディングス,82820,8282
8283,株式会社ＰＡＬＴＡＣ,82830,8283
8285,三谷産業株式会社,82850,8285
8287,マックスバリュ西日本株式会社,82870,8287
8289,株式会社Ｏｌｙｍｐｉｃグループ,82890,8289
8291,日産東京販売ホールディングス株式会社,82910,8291
8293,株式会社ＡＴグループ,82930,8293
8298,株式会社ファミリー,82980,8298
8303,株式会社新生銀行,83030,8303
8304,株式会社あおぞら銀行,83040,8304
8306,株式会社三菱ＵＦＪフィナンシャル・グループ,83060,8306
8308,株式会社　りそなホールディングス,83080,8308
8309,三井住友トラスト・ホールディングス株式会社,83090,8309
8316,株式会社三井住友フィナンシャルグループ,83160,8316
8324,株式会社第四銀行,83240,8324
8325,株式会社　北越銀行,83250,8325
8331,株式会社千葉銀行,83310,8331
8334,株式会社　群馬銀行,83340,8334
8336,株式会社武蔵野銀行,83360,8336
8337,株式会社千葉興業銀行,83370,8337
8338,株式会社筑波銀行,83380,8338
8341,株式会社七十七銀行,83410,8341
8342,株式会社青森銀行,83420,8342
8343,株式会社秋田銀行,83430,8343
8344,株式会社山形銀行,83440,8344
8345,株式会社岩手銀行,83450,8345
8346,株式会社東邦銀行,83460,8346
8349,株式会社　東北銀行,83490,8349
8350,株式会社みちのく銀行,83500,8350
8354,株式会社ふくおかフィナンシャルグループ,83540,8354
8355,株式会社静岡銀行,83550,8355
8356,株式会社十六銀行,83560,8356
8358,スルガ銀行株式会社,83580,8358
8359,株式会社八十二銀行,83590,8359
8360,株式会社　山梨中央銀行,83600,8360
8361,株式会社　大垣共立銀行,83610,8361
8362,株式会社福井銀行,83620,8362
8363,株式会社　北國銀行,83630,8363
8364,株式会社清水銀行,83640,8364
8365,株式会社　富山銀行,83650,8365
8366,株式会社滋賀銀行,83660,8366
8367,株式会社南都銀行,83670,8367
8368,株式会社　百五銀行,83680,8368
8369,株式会社京都銀行,83690,8369
8370,株式会社紀陽銀行,83700,8370
8374,株式会社三重銀行,83740,8374
8377,株式会社ほくほくフィナンシャルグループ,83770,8377
8379,株式会社広島銀行,83790,8379
8381,株式会社山陰合同銀行,83810,8381
8382,株式会社中国銀行,83820,8382
8383,株式会社　鳥取銀行,83830,8383
8385,株式会社伊予銀行,83850,8385
8386,株式会社百十四銀行,83860,8386
8387,株式会社四国銀行,83870,8387
8388,株式会社阿波銀行,83880,8388
8392,株式会社大分銀行,83920,8392
8393,株式会社宮崎銀行,83930,8393
8395,株式会社佐賀銀行,83950,8395
8396,株式会社　十八銀行,83960,8396
8397,株式会社沖縄銀行,83970,8397
8398,株式会社筑邦銀行,83980,8398
8399,株式会社琉球銀行,83990,8399
8410,株式会社セブン銀行,84100,8410
8411,株式会社みずほフィナンシャルグループ,84110,8411
8416,株式会社高知銀行,84160,8416
8418,株式会社山口フィナンシャルグループ,84180,8418
8421,信金中央金庫,84210,8421
8423,アクリーティブ株式会社,84230,8423
8424,芙蓉総合リース株式会社,84240,8424
8425,興銀リース株式会社,84250,8425
8439,東京センチュリー株式会社,84390,8439
8462,フューチャーベンチャーキャピタル株式会社,84620,8462
8473,ＳＢＩホールディングス株式会社,84730,8473
8508,Ｊトラスト株式会社,85080,8508
8511,日本証券金融株式会社,85110,8511
8513,中部証券金融株式会社,85130,8513
8515,アイフル株式会社,85150,8515
8518,日本アジア投資株式会社,85180,8518
8519,ポケットカード株式会社,85190,8519
8521,株式会社長野銀行,85210,8521
8522,株式会社　名古屋銀行,85220,8522
8524,株式会社北洋銀行,85240,8524
8527,株式会社愛知銀行,85270,8527
8529,株式会社第三銀行,85290,8529
8530,株式会社中京銀行,85300,8530
8537,株式会社大光銀行,85370,8537
8540,株式会社福岡中央銀行,85400,8540
8541,株式会社　愛媛銀行,85410,8541
8542,株式会社トマト銀行,85420,8542
8543,株式会社みなと銀行,85430,8543
8544,株式会社　京葉銀行,85440,8544
8545,株式会社関西アーバン銀行,85450,8545
8550,株式会社　栃木銀行,85500,8550
8551,株式会社　北日本銀行,85510,8551
8554,株式会社南日本銀行,85540,8554
8558,株式会社東和銀行,85580,8558
8559,株式会社豊和銀行,85590,8559
8560,株式会社　宮崎太陽銀行,85600,8560
8562,株式会社　福島銀行,85620,8562
8563,株式会社大東銀行,85630,8563
8566,リコーリース株式会社,85660,8566
8570,イオンフィナンシャルサービス株式会社,85700,8570
8572,アコム株式会社,85720,8572
8584,株式会社ジャックス,85840,8584
8585,株式会社オリエントコーポレーション,85850,8585
8586,日立キャピタル株式会社,85860,8586
8589,株式会社アプラスフィナンシャル,85890,8589
8591,オリックス株式会社,85910,8591
8593,三菱ＵＦＪリース株式会社,85930,8593
8594,中道リース株式会社,85940,8594
8595,株式会社ジャフコ,85950,8595
8596,株式会社九州リースサービス,85960,8596
8600,トモニホールディングス株式会社,86000,8600
8601,株式会社大和証券グループ本社,86010,8601
8604,野村ホールディングス株式会社,86040,8604
8609,株式会社岡三証券グループ,86090,8609
8613,丸三証券株式会社,86130,8613
8614,東洋証券株式会社,86140,8614
8616,東海東京フィナンシャル・ホールディングス株式会社,86160,8616
8617,光世証券株式会社,86170,8617
8622,水戸証券株式会社,86220,8622
8624,いちよし証券株式会社,86240,8624
8625,髙木証券株式会社,86250,8625
8628,松井証券株式会社,86280,8628
8630,ＳＯＭＰＯホールディングス株式会社,86300,8630
8648,バンク・オブ・アメリカ・コーポレーション（Ｂａｎｋ　ｏｆ　Ａｍｅｒｉｃａ　Ｃｏｒｐｏｒａｔｉｏｎ）,86480,8648
8685,アメリカン・インターナショナル・グループ・インク,86850,8685
8686,ＡＦＬＡＣ　Ｉｎｃｏｒｐｏｒａｔｅｄ,86860,8686
8692,株式会社だいこう証券ビジネス,86920,8692
8697,株式会社日本取引所グループ,86970,8697
8698,マネックスグループ株式会社,86980,8698
8699,澤田ホールディングス株式会社,86990,8699
8700,丸八証券株式会社,87000,8700
8702,スターホールディングス株式会社,87020,8702
8703,カブドットコム証券株式会社,87030,8703
8704,トレイダーズホールディングス株式会社,87040,8704
8705,岡藤ホールディングス株式会社,87050,8705
8706,極東証券株式会社,87060,8706
8707,岩井コスモホールディングス株式会社,87070,8707
8708,藍澤證券株式会社,87080,8708
8709,インヴァスト証券株式会社,87090,8709
8710,シティグループ・インク,87100,8710
8713,フィデアホールディングス株式会社,87130,8713
8714,株式会社池田泉州ホールディングス,87140,8714
8715,アニコム　ホールディングス株式会社,87150,8715
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,87250,8725
8729,ソニーフィナンシャルホールディングス株式会社,87290,8729
8732,株式会社マネーパートナーズグループ,87320,8732
8737,株式会社あかつき本社,87370,8737
8738,ひまわりホールディングス株式会社,87380,8738
8739,スパークス・グループ株式会社,87390,8739
8740,株式会社フジトミ,87400,8740
8742,株式会社小林洋行,87420,8742
8746,第一商品株式会社,87460,8746
8747,豊商事株式会社,87470,8747
8750,第一生命ホールディングス株式会社,87500,8750
8766,東京海上ホールディングス株式会社,87660,8766
8769,株式会社アドバンテッジリスクマネジメント,87690,8769
8771,イー・ギャランティ株式会社,87710,8771
8772,株式会社アサックス,87720,8772
8783,ＧＦＡ株式会社,87830,8783
8787,株式会社ＵＣＳ,87870,8787
8789,フィンテック　グローバル株式会社,87890,8789
8793,ＮＥＣキャピタルソリューション株式会社,87930,8793
8795,株式会社Ｔ＆Ｄホールディングス,87950,8795
8798,株式会社アドバンスクリエイト,87980,8798
8801,三井不動産株式会社,88010,8801
8802,三菱地所株式会社,88020,8802
8803,平和不動産株式会社,88030,8803
8804,東京建物株式会社,88040,8804
8806,ダイビル株式会社,88060,8806
8818,京阪神ビルディング株式会社,88180,8818
8830,住友不動産株式会社,88300,8830
8835,太平洋興発株式会社,88350,8835
8836,株式会社ＲＩＳＥ,88360,8836
8840,株式会社大京,88400,8840
8841,株式会社テーオーシー,88410,8841
8842,株式会社　東京楽天地,88420,8842
8844,株式会社コスモスイニシア,88440,8844
8848,株式会社レオパレス２１,88480,8848
8850,スターツコーポレーション株式会社,88500,8850
8851,アーバンライフ株式会社,88510,8851
8854,株式会社　日住サービス,88540,8854
8860,フジ住宅株式会社,88600,8860
8864,空港施設株式会社,88640,8864
8869,明和地所株式会社,88690,8869
8870,住友不動産販売株式会社,88700,8870
8871,株式会社ゴールドクレスト,88710,8871
8876,株式会社リログループ,88760,8876
8877,日本エスリード株式会社,88770,8877
8879,東急リバブル株式会社,88790,8879
8881,日神不動産株式会社,88810,8881
8885,株式会社ラ・アトレ,88850,8885
8886,株式会社ウッドフレンズ,88860,8886
8887,リベレステ株式会社,88870,8887
8889,株式会社アパマンショップホールディングス,88890,8889
8890,株式会社レーサム,88900,8890
8891,株式会社エムジーホーム,88910,8891
8892,株式会社日本エスコン,88920,8892
8893,株式会社新日本建物,88930,8893
8894,株式会社原弘産,88940,8894
8897,株式会社タカラレーベン,88970,8897
8898,株式会社センチュリー２１・ジャパン,88980,8898
8903,株式会社サンウッド,89030,8903
8904,株式会社サンヨーハウジング名古屋,89040,8904
8905,イオンモール株式会社,89050,8905
8908,株式会社毎日コムネット,89080,8908
8909,株式会社シノケングループ,89090,8909
8912,株式会社エリアクエスト,89120,8912
8914,エリアリンク株式会社,89140,8914
8917,ファースト住建株式会社,89170,8917
8918,株式会社ランド,89180,8918
8920,株式会社　東　祥,89200,8920
8922,日本アセットマーケティング株式会社,89220,8922
8923,トーセイ株式会社,89230,8923
8925,株式会社アルデプロ,89250,8925
8927,株式会社明豊エンタープライズ,89270,8927
8928,穴吹興産株式会社,89280,8928
8929,株式会社青山財産ネットワークス,89290,8929
8931,和田興産株式会社,89310,8931
8933,エヌ・ティ・ティ都市開発株式会社,89330,8933
8934,サンフロンティア不動産株式会社,89340,8934
8935,株式会社エフ・ジェー・ネクスト,89350,8935
8938,ＬＣホールディングス株式会社,89380,8938
8940,株式会社インテリックス,89400,8940
8944,株式会社ランドビジネス,89440,8944
8945,日本社宅サービス株式会社,89450,8945
8946,株式会社ＡＳＩＡＮ　ＳＴＡＲ,89460,8946
8995,株式会社誠建設工業,89950,8995
8996,株式会社ハウスフリーダム,89960,8996
8999,グランディハウス株式会社,89990,8999
9001,東武鉄道株式会社,90010,9001
9003,相鉄ホールディングス株式会社,90030,9003
9005,東京急行電鉄株式会社,90050,9005
9006,京浜急行電鉄株式会社,90060,9006
9007,小田急電鉄株式会社,90070,9007
9008,京王電鉄株式会社,90080,9008
9009,京成電鉄株式会社,90090,9009
9010,富士急行株式会社,90100,9010
9012,秩父鉄道株式会社,90120,9012
9014,新京成電鉄株式会社,90140,9014
9017,新潟交通株式会社,90170,9017
9020,東日本旅客鉄道株式会社,90200,9020
9021,西日本旅客鉄道株式会社,90210,9021
9022,東海旅客鉄道株式会社,90220,9022
9024,株式会社西武ホールディングス,90240,9024
9025,鴻池運輸株式会社,90250,9025
9027,株式会社ロジネットジャパン,90270,9027
9028,株式会社ゼロ,90280,9028
9029,株式会社ヒガシトゥエンティワン,90290,9029
9031,西日本鉄道株式会社,90310,9031
9033,広島電鉄株式会社,90330,9033
9034,南総通運株式会社,90340,9034
9035,第一交通産業株式会社,90350,9035
9036,東部ネットワーク株式会社,90360,9036
9037,株式会社ハマキョウレックス,90370,9037
9039,株式会社サカイ引越センター,90390,9039
9040,大宝運輸株式会社,90400,9040
9041,近鉄グループホールディングス株式会社,90410,9041
9042,阪急阪神ホールディングス株式会社,90420,9042
9044,南海電気鉄道株式会社,90440,9044
9045,京阪ホールディングス株式会社,90450,9045
9046,神戸電鉄株式会社,90460,9046
9048,名古屋鉄道株式会社,90480,9048
9049,京福電気鉄道株式会社,90490,9049
9051,センコン物流株式会社,90510,9051
9052,山陽電気鉄道株式会社,90520,9052
9055,株式会社アルプス物流,90550,9055
9057,遠州トラック株式会社,90570,9057
9058,トランコム株式会社,90580,9058
9059,カンダホールディングス株式会社,90590,9059
9060,日本ロジテム株式会社,90600,9060
9062,日本通運株式会社,90620,9062
9063,岡山県貨物運送株式会社,90630,9063
9064,ヤマトホールディングス株式会社,90640,9064
9065,山九株式会社,90650,9065
9066,株式会社日新,90660,9066
9067,株式会社丸運,90670,9067
9068,丸全昭和運輸株式会社,90680,9068
9069,センコー株式会社,90690,9069
9070,トナミホールディングス株式会社,90700,9070
9072,ニッコンホールディングス株式会社,90720,9072
9073,京極運輸商事株式会社,90730,9073
9074,日本石油輸送株式会社,90740,9074
9075,福山通運株式会社,90750,9075
9076,セイノーホールディングス株式会社,90760,9076
9077,名鉄運輸株式会社,90770,9077
9078,株式会社エスライン,90780,9078
9081,神奈川中央交通株式会社,90810,9081
9082,大和自動車交通株式会社,90820,9082
9083,神姫バス株式会社,90830,9083
9085,北海道中央バス株式会社,90850,9085
9086,株式会社日立物流,90860,9086
9087,タカセ株式会社,90870,9087
9090,株式会社丸和運輸機関,90900,9090
9099,株式会社Ｃ＆Ｆロジホールディングス,90990,9099
9101,日本郵船株式会社,91010,9101
9104,株式会社商船三井,91040,9104
9107,川崎汽船株式会社,91070,9107
9110,ＮＳユナイテッド海運株式会社,91100,9110
9113,乾汽船株式会社,91130,9113
9115,明治海運株式会社,91150,9115
9119,飯野海運株式会社,91190,9119
9127,玉井商船株式会社,91270,9127
9130,共栄タンカー株式会社,91300,9130
9133,株式会社　東栄リーファーライン,91330,9133
9142,九州旅客鉄道株式会社,91420,9142
9171,栗林商船株式会社,91710,9171
9173,東海汽船株式会社,91730,9173
9176,佐渡汽船株式会社,91760,9176
9179,川崎近海汽船株式会社,91790,9179
9193,東京汽船株式会社,91930,9193
9201,日本航空株式会社,92010,9201
9202,ＡＮＡホールディングス株式会社,92020,9202
9206,株式会社スターフライヤー,92060,9206
9232,株式会社パスコ,92320,9232
9233,アジア航測株式会社,92330,9233
9301,三菱倉庫株式会社,93010,9301
9302,三井倉庫ホールディングス株式会社,93020,9302
9303,株式会社住友倉庫,93030,9303
9304,澁澤倉庫株式会社,93040,9304
9305,株式会社ヤマタネ,93050,9305
9306,東陽倉庫株式会社,93060,9306
9307,株式会社杉村倉庫,93070,9307
9308,乾汽船株式会社,93080,9308
9310,日本トランスシティ株式会社,93100,9310
9311,アサガミ株式会社,93110,9311
9312,ケイヒン株式会社,93120,9312
9313,丸八倉庫株式会社,93130,9313
9318,アジア開発キャピタル株式会社,93180,9318
9319,株式会社中央倉庫,93190,9319
9322,川西倉庫株式会社,93220,9322
9324,安田倉庫株式会社,93240,9324
9351,東洋埠頭株式会社,93510,9351
9353,櫻島埠頭株式会社,93530,9353
9355,株式会社リンコーコーポレーション,93550,9355
9357,名港海運株式会社,93570,9357
9358,株式会社宇徳,93580,9358
9359,伊勢湾海運株式会社,93590,9359
9360,鈴与シンワート株式会社,93600,9360
9361,伏木海陸運送株式会社,93610,9361
9362,兵機海運株式会社,93620,9362
9363,株式会社大運,93630,9363
9364,株式会社上組,93640,9364
9365,トレーディア株式会社,93650,9365
9366,株式会社サンリツ,93660,9366
9367,大東港運株式会社,93670,9367
9368,キムラユニティー株式会社,93680,9368
9369,株式会社キユーソー流通システム,93690,9369
9370,郵船ロジスティクス株式会社,93700,9370
9373,株式会社ニッコウトラベル,93730,9373
9375,株式会社近鉄エクスプレス,93750,9375
9376,株式会社ユーラシア旅行社,93760,9376
9377,株式会社　エージーピー,93770,9377
9380,東海運株式会社,93800,9380
9381,株式会社エーアイテイー,93810,9381
9384,内外トランスライン株式会社,93840,9384
9385,株式会社ショーエイコーポレーション,93850,9385
9386,日本コンセプト株式会社,93860,9386
9399,新華ホールディングス・リミテッド（新華控股有限公司Ｘｉｎｈｕａ　Ｈｏｌｄｉｎｇｓ　Ｌｉｍｉｔｅｄ）,93990,9399
9401,株式会社東京放送ホールディングス,94010,9401
9402,中部日本放送株式会社,94020,9402
9404,日本テレビホールディングス株式会社,94040,9404
9405,朝日放送株式会社,94050,9405
9407,株式会社ＲＫＢ毎日ホールディングス,94070,9407
9408,株式会社　新潟放送,94080,9408
9409,株式会社テレビ朝日ホールディングス,94090,9409
9412,株式会社スカパーＪＳＡＴホールディングス,94120,9412
9413,株式会社テレビ東京ホールディングス,94130,9413
9414,日本ＢＳ放送株式会社,94140,9414
9416,株式会社ビジョン,94160,9416
9417,株式会社スマートバリュー,94170,9417
9418,株式会社Ｕ－ＮＥＸＴ,94180,9418
